t,v1,v2,v3,v4
5.169999999999999929e+00,4.731708213997435908e-01,9.274945252331584511e-02,2.924481968756192374e-01,3.224772977211490810e-01
5.174999999999999822e+00,4.922493560355750697e-01,8.538385816287698271e-02,3.072486145941126234e-01,3.225997297430893695e-01
5.179999999999999716e+00,5.125495517731641915e-01,7.440743152696518981e-02,3.256782783167854189e-01,3.231379258068874938e-01
5.184999999999999609e+00,5.263041587599300852e-01,6.517542045295544872e-02,3.431251219106269401e-01,3.166872703649050713e-01
5.190000000000000391e+00,5.476914909848343838e-01,6.176406769737331076e-02,3.643731933147967839e-01,3.124660490622712672e-01
5.195000000000000284e+00,5.677586763355083610e-01,5.467568010665903311e-02,3.827899249455357644e-01,3.118639744003174896e-01
5.200000000000000178e+00,5.883047236676616221e-01,4.411220287652493216e-02,4.021582709285405621e-01,3.111845866068018718e-01
5.205000000000000071e+00,6.046490380214012417e-01,4.193532231633639168e-02,4.257117005072268423e-01,3.057852149624609162e-01
5.209999999999999964e+00,6.301085562737137602e-01,3.596045103577757973e-02,4.504189214413579223e-01,3.062036444141957858e-01
5.214999999999999858e+00,6.455714529845769656e-01,3.117499276403412969e-02,4.739184844899347882e-01,2.976514970465345411e-01
5.219999999999999751e+00,6.732156103284193671e-01,2.860456388172556361e-02,5.016402212616561940e-01,2.996499518927867589e-01
5.224999999999999645e+00,6.951236536855965875e-01,2.247562953671812871e-02,5.258333771877489182e-01,2.975534910843205538e-01
5.230000000000000426e+00,7.168071873423288443e-01,2.005537534310098541e-02,5.597951200011431760e-01,2.895218494934355680e-01
5.235000000000000320e+00,7.348609985704838143e-01,2.345628732729437491e-02,5.905501503541693564e-01,2.889175142624962334e-01
5.240000000000000213e+00,7.608968081750758783e-01,2.120115671535214436e-02,6.213189983063235333e-01,2.825503616849391331e-01
5.245000000000000107e+00,7.789892744664573820e-01,1.953558405644913176e-02,6.494215389371537084e-01,2.777153072639507170e-01
5.250000000000000000e+00,7.999646374811193450e-01,2.046029991567299353e-02,6.845343955000390279e-01,2.799332589472154909e-01
5.254999999999999893e+00,8.220846999675278655e-01,2.222719613020221821e-02,7.214149832616455482e-01,2.718534464255148442e-01
5.259999999999999787e+00,8.438534373988790804e-01,2.392364833409158995e-02,7.510980777739658665e-01,2.667738673017243656e-01
5.264999999999999680e+00,8.672253701445813423e-01,3.157637131241332329e-02,7.935998996165469777e-01,2.663975067981482203e-01
5.269999999999999574e+00,8.896380453475195571e-01,2.980925452841260218e-02,8.325989722695352757e-01,2.621768096292184658e-01
5.275000000000000355e+00,9.046183555795486164e-01,3.702498459959591842e-02,8.714522726008364639e-01,2.570776274810803175e-01
5.280000000000000249e+00,9.282440858384938265e-01,3.939441504641495034e-02,9.075057735191530695e-01,2.549287351295331794e-01
5.285000000000000142e+00,9.512527227046013723e-01,4.960834854151537077e-02,9.524120388163581641e-01,2.516097661235715544e-01
5.290000000000000036e+00,9.695430737116470521e-01,5.950221927872647448e-02,9.944489266770221159e-01,2.453363045987328461e-01
5.294999999999999929e+00,9.893495504316159872e-01,6.453463102372225535e-02,1.033912090599994338e+00,2.405937495891157241e-01
5.299999999999999822e+00,1.003987209460271313e+00,7.266316872447253772e-02,1.077754422025825498e+00,2.383928644834649446e-01
5.304999999999999716e+00,1.026946094628828465e+00,8.145188721186592817e-02,1.121206968886401700e+00,2.328931937476099723e-01
5.309999999999999609e+00,1.039311424888050395e+00,9.821594490352443529e-02,1.164517876284537845e+00,2.238389726778258482e-01
5.315000000000000391e+00,1.059527025435887060e+00,1.069495726534715196e-01,1.203896607711092859e+00,2.239850592836268306e-01
5.320000000000000284e+00,1.077813578893755730e+00,1.219225105000814185e-01,1.252924750119565056e+00,2.204951040959824138e-01
5.325000000000000178e+00,1.093992120073906671e+00,1.369364637409829222e-01,1.293965547009776174e+00,2.201153735277659174e-01
5.330000000000000071e+00,1.105550742778616646e+00,1.486210062781312402e-01,1.338092375491802155e+00,2.094258736632182982e-01
5.334999999999999964e+00,1.119691964370359782e+00,1.663527782421637125e-01,1.381001847544340411e+00,2.106424010761841215e-01
5.339999999999999858e+00,1.129186842881575226e+00,1.854234840379893057e-01,1.426149594686026534e+00,2.019978254193101341e-01
5.344999999999999751e+00,1.140935351431554556e+00,1.984351596782851224e-01,1.469247257763170111e+00,2.031402477989101285e-01
5.349999999999999645e+00,1.154730600969064769e+00,2.175590156766195049e-01,1.514029761321064926e+00,1.956199856691928640e-01
5.355000000000000426e+00,1.161852454099043364e+00,2.369120425362751525e-01,1.558945293522127962e+00,1.957645936470943371e-01
5.360000000000000320e+00,1.169989170712037341e+00,2.530617443628807584e-01,1.598445438647711603e+00,1.944379631906888173e-01
5.365000000000000213e+00,1.174731526974240436e+00,2.753750267055097289e-01,1.638766313958656351e+00,1.845114971502337664e-01
5.370000000000000107e+00,1.184058481262528773e+00,2.985276296154050213e-01,1.683407091093653607e+00,1.814846497293213234e-01
5.375000000000000000e+00,1.190135475886709315e+00,3.217833995933928048e-01,1.726462094430317729e+00,1.777867661826159906e-01
5.379999999999999893e+00,1.191214213799678623e+00,3.374658727147482051e-01,1.759827935004220523e+00,1.773913081477192233e-01
5.384999999999999787e+00,1.194614772596491958e+00,3.613271193953036531e-01,1.795896410666927512e+00,1.757156430983763951e-01
5.389999999999999680e+00,1.200483731299574863e+00,3.841534758182652554e-01,1.834423808893072438e+00,1.711009459269931809e-01
5.394999999999999574e+00,1.198245391624451983e+00,4.054060831744142335e-01,1.871985442162352742e+00,1.666431629949280957e-01
5.400000000000000355e+00,1.196759208299331023e+00,4.275387902219786596e-01,1.904878608410093488e+00,1.638874609496848433e-01
5.405000000000000249e+00,1.193405426874325714e+00,4.512484902173081180e-01,1.935725267045937059e+00,1.617284947574286758e-01
5.410000000000000142e+00,1.191697182027386281e+00,4.738439375353407090e-01,1.967693517075591370e+00,1.601665407914941996e-01
5.415000000000000036e+00,1.188630124424991052e+00,4.961813031176649513e-01,1.997476266384554222e+00,1.551303321955842529e-01
5.419999999999999929e+00,1.187026075509926670e+00,5.204554516646761053e-01,2.027916477303530751e+00,1.590420287881600114e-01
5.424999999999999822e+00,1.177219573398659680e+00,5.437079772499425756e-01,2.049995025006495108e+00,1.531897464408047693e-01
5.429999999999999716e+00,1.175211918616470452e+00,5.624551189608653079e-01,2.078893188572039197e+00,1.538567734808098941e-01
5.434999999999999609e+00,1.162016929165277546e+00,5.899590942344502542e-01,2.098416350120480445e+00,1.568533240814644070e-01
5.440000000000000391e+00,1.154520246211995449e+00,6.118760493821712165e-01,2.122355925776087560e+00,1.518347502127145587e-01
5.445000000000000284e+00,1.147438316165679595e+00,6.346941541858249769e-01,2.141400811338213472e+00,1.479090532423409932e-01
5.450000000000000178e+00,1.134988616549978291e+00,6.526289526457227375e-01,2.156959970034275198e+00,1.515467891053267901e-01
5.455000000000000071e+00,1.122777812882426618e+00,6.820789045271967721e-01,2.173904246531450202e+00,1.489731129667823395e-01
5.459999999999999964e+00,1.112447091651782127e+00,6.994525003717529943e-01,2.187703938344617516e+00,1.461002078661336467e-01
5.464999999999999858e+00,1.101236945392568112e+00,7.170574820076761613e-01,2.200946963292242931e+00,1.498190201370396823e-01
5.469999999999999751e+00,1.083947571795012665e+00,7.426923267741741830e-01,2.211609376744017030e+00,1.487943820186558574e-01
5.474999999999999645e+00,1.073387689023506342e+00,7.616493948619929011e-01,2.222146917805997823e+00,1.498878862903582077e-01
5.480000000000000426e+00,1.059694045271775575e+00,7.786338409814513861e-01,2.225296076743501050e+00,1.506432948842943986e-01
5.485000000000000320e+00,1.044711730542702055e+00,8.008662725687661910e-01,2.233221214370834762e+00,1.447487428463527237e-01
5.490000000000000213e+00,1.032231276880404502e+00,8.176900464710075145e-01,2.242322827451035838e+00,1.495809299774476797e-01
5.495000000000000107e+00,1.014555572784627158e+00,8.321815075940842688e-01,2.240401092727895893e+00,1.472905794365911014e-01
5.500000000000000000e+00,9.996418516371532448e-01,8.497801083149341128e-01,2.243642208511583025e+00,1.520812578818442895e-01
5.504999999999999893e+00,9.849248880927086169e-01,8.682179821392672636e-01,2.240652317627358503e+00,1.463101680576746333e-01
5.509999999999999787e+00,9.706398248515053506e-01,8.862981089847471461e-01,2.247913145302648630e+00,1.517440783273087679e-01
5.514999999999999680e+00,9.529780446639866121e-01,8.972076120403056354e-01,2.243667244327939958e+00,1.534693061857994312e-01
5.519999999999999574e+00,9.406478728141313139e-01,9.152121153075778448e-01,2.240670026236756929e+00,1.560840005124998764e-01
5.525000000000000355e+00,9.199982081088603492e-01,9.265000881655239828e-01,2.235965245988488892e+00,1.548983612732061366e-01
5.530000000000000249e+00,9.086369806768404001e-01,9.378034879710052119e-01,2.232318848663448208e+00,1.586689798136270424e-01
5.535000000000000142e+00,8.886945957875703739e-01,9.542703475354836762e-01,2.225225486333041847e+00,1.559271339791559186e-01
5.540000000000000036e+00,8.745688570911702708e-01,9.616601432946110251e-01,2.213995953586005427e+00,1.560192837510026853e-01
5.544999999999999929e+00,8.602865409053754853e-01,9.742118096998245713e-01,2.207377779819665875e+00,1.578587313485629029e-01
5.549999999999999822e+00,8.485482305953433446e-01,9.809477318484987052e-01,2.198343809716520880e+00,1.589533980534238444e-01
5.554999999999999716e+00,8.313625357644031100e-01,9.944055237572857475e-01,2.190944394931793937e+00,1.615296345202663908e-01
5.559999999999999609e+00,8.141769335308496336e-01,1.006013414785285720e+00,2.185281867407049550e+00,1.601425152004278818e-01
5.565000000000000391e+00,8.033209514150522201e-01,1.010695144048491922e+00,2.173662942648254770e+00,1.637799600774615116e-01
5.570000000000000284e+00,7.863741059189623961e-01,1.018366620191115235e+00,2.164675761829124134e+00,1.661318154701424410e-01
5.575000000000000178e+00,7.716683102265742278e-01,1.032154080410116581e+00,2.154668591228787289e+00,1.714556998875450267e-01
5.580000000000000071e+00,7.609929847816051529e-01,1.037521021795181797e+00,2.147234406824277908e+00,1.656504815477863879e-01
5.584999999999999964e+00,7.475453066082085041e-01,1.041445935958576152e+00,2.135433021302909573e+00,1.701234072138142761e-01
5.589999999999999858e+00,7.369602251986815400e-01,1.048960701202311663e+00,2.128069142923551649e+00,1.725144502179624950e-01
5.594999999999999751e+00,7.221030740207219356e-01,1.058645675202566805e+00,2.116162903073591561e+00,1.712287499691152182e-01
5.599999999999999645e+00,7.125836956599708172e-01,1.057805399888558151e+00,2.102390757576398705e+00,1.755041845810779155e-01
5.605000000000000426e+00,7.021898418286744992e-01,1.066972329799573682e+00,2.091775958948357328e+00,1.740356815564638726e-01
5.610000000000000320e+00,6.910704270442413755e-01,1.070614895398774413e+00,2.082841832688590245e+00,1.753278046877231322e-01
5.615000000000000213e+00,6.805534063273019907e-01,1.074382644274256116e+00,2.074815856004279979e+00,1.792586973172332343e-01
5.620000000000000107e+00,6.698249120139567747e-01,1.077281092089414249e+00,2.063813740332107294e+00,1.793101291423241095e-01
5.625000000000000000e+00,6.641549482548392280e-01,1.082439494509137567e+00,2.053535433928090459e+00,1.741912369079461897e-01
5.629999999999999893e+00,6.542730843484195757e-01,1.082201134955182997e+00,2.048976078797561939e+00,1.788318811805437725e-01
5.634999999999999787e+00,6.471703950998276555e-01,1.087054626380367317e+00,2.038819385086692471e+00,1.817040709038861834e-01
5.639999999999999680e+00,6.381862000780051947e-01,1.092149431336052690e+00,2.034999588355521638e+00,1.781516400293357560e-01
5.644999999999999574e+00,6.321563080200112150e-01,1.091431079576097085e+00,2.023409103578331258e+00,1.851472688742372141e-01
5.650000000000000355e+00,6.238316313958353065e-01,1.094127935053633038e+00,2.020401078618922597e+00,1.876563956814209788e-01
5.655000000000000249e+00,6.203859917296035142e-01,1.097440343669707108e+00,2.009625898960126111e+00,1.876106143431394424e-01
5.660000000000000142e+00,6.165861833772817713e-01,1.094027832360771502e+00,2.001281556512795046e+00,1.841167100339194951e-01
5.665000000000000036e+00,6.106126702804052231e-01,1.094558704544983385e+00,1.998514604715675880e+00,1.839393616584342472e-01
5.669999999999999929e+00,6.080439041855494331e-01,1.102716995325812910e+00,1.999486719014532232e+00,1.848842001485671571e-01
5.674999999999999822e+00,6.033736475566305879e-01,1.101653763026066324e+00,1.992978800754279689e+00,1.849089846120977876e-01
5.679999999999999716e+00,6.024186805872647765e-01,1.102894974868256606e+00,1.988911634493633951e+00,1.856582415188063606e-01
5.684999999999999609e+00,5.967700502637371951e-01,1.101775108556756644e+00,1.984678435299426447e+00,1.880824625507553083e-01
5.690000000000000391e+00,5.918432133114918114e-01,1.103347557577858629e+00,1.980495203358600076e+00,1.853681153909517432e-01
5.695000000000000284e+00,5.944615452082490092e-01,1.105225962442056620e+00,1.983641123890816038e+00,1.883544697047947192e-01
5.700000000000000178e+00,5.922422426566928966e-01,1.103764464405113888e+00,1.979027179589913255e+00,1.878346302551742730e-01
5.705000000000000071e+00,5.900938157598141220e-01,1.102967287881761349e+00,1.978710998803727472e+00,1.883130339651337415e-01
5.709999999999999964e+00,5.933018143260604393e-01,1.102311073311854850e+00,1.977316783535565170e+00,1.882604205587178059e-01
5.714999999999999858e+00,5.929649115006914162e-01,1.100962994539637752e+00,1.978637825830965147e+00,1.882039925578121997e-01
5.719999999999999751e+00,5.942366025268176477e-01,1.098860589385131981e+00,1.980223400586998750e+00,1.863431609113214704e-01
5.724999999999999645e+00,5.940557929696138606e-01,1.102500973187294120e+00,1.982780262064039567e+00,1.872482713669889332e-01
5.730000000000000426e+00,5.969460839071430991e-01,1.101887407725376189e+00,1.985123740699372918e+00,1.871281919483286371e-01
5.735000000000000320e+00,5.993404466801769415e-01,1.107040271089750894e+00,1.986602577730892216e+00,1.883458993337359666e-01
5.740000000000000213e+00,6.051003288637696320e-01,1.100103101956812379e+00,1.990552230044421611e+00,1.875950875795179551e-01
5.745000000000000107e+00,6.033325787583041500e-01,1.098152932518928981e+00,1.990288981027068527e+00,1.880032490604586215e-01
5.750000000000000000e+00,6.082495922337228800e-01,1.103091548248358977e+00,1.997359944864099290e+00,1.843239346926204558e-01
5.754999999999999893e+00,6.129789650245340837e-01,1.096679479740229279e+00,2.000371089370137412e+00,1.854125183227096629e-01
5.759999999999999787e+00,6.131824967454756470e-01,1.096102067497111809e+00,2.006193317092967554e+00,1.858709973408032845e-01
5.764999999999999680e+00,6.181962877892078767e-01,1.097230059114525869e+00,2.015493363458978671e+00,1.839238870749642929e-01
5.769999999999999574e+00,6.308820953016959221e-01,1.095611458006236383e+00,2.017189241738366334e+00,1.839901134399261340e-01
5.775000000000000355e+00,6.285308633543770229e-01,1.093801450256111529e+00,2.022463869251313273e+00,1.857372464000128787e-01
5.780000000000000249e+00,6.390839125070419957e-01,1.091121404069770984e+00,2.031471347369017355e+00,1.845806583283950975e-01
5.785000000000000142e+00,6.424483392882748278e-01,1.085756069740685170e+00,2.034789927373364282e+00,1.804686316092923848e-01
5.790000000000000036e+00,6.491580330943893529e-01,1.083989721450976829e+00,2.041073184417171671e+00,1.814518412872435371e-01
5.794999999999999929e+00,6.535743136740552739e-01,1.081824659431930069e+00,2.051893110658097985e+00,1.782474652860393804e-01
5.799999999999999822e+00,6.628945452238786951e-01,1.081287750890360888e+00,2.058598266813366884e+00,1.788152893642210861e-01
5.804999999999999716e+00,6.737088811987397285e-01,1.076625204054940221e+00,2.064386282793400973e+00,1.747328631278085576e-01
5.809999999999999609e+00,6.770795827803404165e-01,1.076192491352889302e+00,2.071567278197874895e+00,1.777242044091091322e-01
5.815000000000000391e+00,6.890227336228819111e-01,1.071261239009240640e+00,2.079001204084053089e+00,1.753804451615442461e-01
5.820000000000000284e+00,6.966758230076065539e-01,1.067925915185027774e+00,2.087886616948898322e+00,1.759038352985352327e-01
5.825000000000000178e+00,7.085300560337566278e-01,1.059137644462245786e+00,2.102201202118572532e+00,1.767241421314557637e-01
5.830000000000000071e+00,7.121995243725606217e-01,1.059966808360045754e+00,2.103534709757511223e+00,1.731833240753692660e-01
5.834999999999999964e+00,7.245252485480798699e-01,1.053463799563974845e+00,2.111003031620062309e+00,1.732488057318442021e-01
5.839999999999999858e+00,7.328042179706943937e-01,1.052971011624836528e+00,2.120953600034632736e+00,1.703011941658464645e-01
5.844999999999999751e+00,7.396427842820523235e-01,1.046322688768296816e+00,2.130990150998509858e+00,1.721838915199494779e-01
5.849999999999999645e+00,7.462246342778932062e-01,1.043366970306253361e+00,2.131840647681474188e+00,1.693494115346143303e-01
5.855000000000000426e+00,7.620317363155172385e-01,1.038277011705184938e+00,2.141870271774746204e+00,1.729527026346567575e-01
5.860000000000000320e+00,7.658573167950123439e-01,1.030681538823470245e+00,2.152290936567180957e+00,1.706978971686811397e-01
5.865000000000000213e+00,7.773064726993812457e-01,1.024998215752412012e+00,2.157327087939033827e+00,1.650327560784874692e-01
5.870000000000000107e+00,7.897639271615448653e-01,1.022975505676015251e+00,2.166385454214602824e+00,1.676000297791943872e-01
5.875000000000000000e+00,8.000340029501011863e-01,1.017749042216491873e+00,2.171430254419286054e+00,1.630983076264556630e-01
5.879999999999999893e+00,8.059593070610082677e-01,1.007526659998123186e+00,2.178956219863176003e+00,1.648662617889792292e-01
5.884999999999999787e+00,8.174614470628779328e-01,9.997510626500122344e-01,2.183487588303141269e+00,1.660334953841459404e-01
5.889999999999999680e+00,8.268944967521355549e-01,9.983496803596112468e-01,2.190812280651139421e+00,1.615615144985156071e-01
5.894999999999999574e+00,8.396560535172182815e-01,9.872313274937696281e-01,2.197603593134605404e+00,1.571574319276056453e-01
5.900000000000000355e+00,8.521630579251862070e-01,9.833332649477033449e-01,2.202615062724698092e+00,1.593005947094783548e-01
5.905000000000000249e+00,8.533193534146027437e-01,9.724265161225891241e-01,2.211565257189251454e+00,1.571101027431122676e-01
5.910000000000000142e+00,8.685871634421249432e-01,9.717350067509806788e-01,2.213159976382367944e+00,1.570658859380878736e-01
5.915000000000000036e+00,8.707488959621945135e-01,9.631865318615845384e-01,2.215807523242949273e+00,1.590433783232573506e-01
5.919999999999999929e+00,8.861264840887467242e-01,9.543426473422153000e-01,2.219617392326767469e+00,1.598584231031019154e-01
5.924999999999999822e+00,8.934230922479697856e-01,9.452602394981297618e-01,2.222727759685061866e+00,1.583303797619576292e-01
5.929999999999999716e+00,9.090634729039372974e-01,9.346070662106518157e-01,2.229121824924729545e+00,1.545252837137372215e-01
5.934999999999999609e+00,9.147369306226226238e-01,9.323685797182743595e-01,2.232948052548306084e+00,1.564531353552140736e-01
5.940000000000000391e+00,9.221292024960398015e-01,9.261465369278570892e-01,2.236151007051849327e+00,1.501729382937867785e-01
5.945000000000000284e+00,9.316665909917585253e-01,9.174274458055877712e-01,2.233039857435375364e+00,1.573660407828306462e-01
5.950000000000000178e+00,9.404314724453327612e-01,9.064461725445766005e-01,2.235855679590676992e+00,1.537078007535465640e-01
5.955000000000000071e+00,9.507211190386221089e-01,9.025622324180724299e-01,2.242755238166074250e+00,1.525656258475948934e-01
5.959999999999999964e+00,9.586281845785034061e-01,8.937476034142188830e-01,2.247784028887930940e+00,1.518453848201995193e-01
5.964999999999999858e+00,9.686865294262578807e-01,8.818172230011172008e-01,2.245351113840620805e+00,1.561616025818271247e-01
5.969999999999999751e+00,9.787093561346643655e-01,8.734639869487664798e-01,2.245689999871419484e+00,1.519282590544240863e-01
5.974999999999999645e+00,9.851038095885135126e-01,8.667893835288448257e-01,2.243334557626845083e+00,1.492738936466008748e-01
5.980000000000000426e+00,9.891342469912552948e-01,8.630413911771617208e-01,2.243343987810643814e+00,1.498486979724019397e-01
5.985000000000000320e+00,9.960328171213403969e-01,8.511693694859969739e-01,2.244783779844985450e+00,1.475612026053285952e-01
5.990000000000000213e+00,1.005269213841048392e+00,8.478037584160176277e-01,2.241730346702824228e+00,1.510353153774396384e-01
5.995000000000000107e+00,1.016188808266562660e+00,8.386681884877199566e-01,2.239540922054497951e+00,1.511481816661949529e-01
6.000000000000000000e+00,1.020515270914928996e+00,8.246868966547402646e-01,2.241686158645521232e+00,1.471656849688627866e-01
6.004999999999999893e+00,1.026752518558480709e+00,8.194618907853907785e-01,2.237365337007211075e+00,1.497148591186313604e-01
6.009999999999999787e+00,1.035065132020189127e+00,8.185889335892340135e-01,2.235756359002912586e+00,1.486931946456291342e-01
6.014999999999999680e+00,1.038456949244730199e+00,8.039386066218993099e-01,2.231123392285070839e+00,1.504519795278428107e-01
6.019999999999999574e+00,1.045307834964149363e+00,7.974469009085063398e-01,2.234745672381665660e+00,1.502195997626435964e-01
6.025000000000000355e+00,1.054705775165025505e+00,7.888746129878136948e-01,2.232197521623648484e+00,1.509993230770445560e-01
6.030000000000000249e+00,1.058979218656746379e+00,7.797973524496110143e-01,2.228622222157956134e+00,1.485379869654322449e-01
6.035000000000000142e+00,1.064383343777836055e+00,7.711446732948963323e-01,2.223802634916987486e+00,1.452272583353544089e-01
6.040000000000000036e+00,1.071435852321988680e+00,7.655383778131896744e-01,2.221076682666771607e+00,1.467186748307209576e-01
6.044999999999999929e+00,1.074951096205833734e+00,7.582844455808457340e-01,2.218736073697389344e+00,1.473582084995928021e-01
6.049999999999999822e+00,1.079881411339959296e+00,7.511469816318564474e-01,2.216187240854746943e+00,1.464726024989693454e-01
6.054999999999999716e+00,1.085284192126098723e+00,7.442654780134554393e-01,2.211535901044344943e+00,1.490270943187048391e-01
6.059999999999999609e+00,1.092179624719713971e+00,7.330631790147966731e-01,2.207543777517258388e+00,1.472940886026033180e-01
6.065000000000000391e+00,1.095689721633255065e+00,7.262142854807477343e-01,2.204069819127288721e+00,1.492383087301790701e-01
6.070000000000000284e+00,1.097606339829199973e+00,7.225347734885326778e-01,2.198902917677535207e+00,1.472331721718337094e-01
6.075000000000000178e+00,1.103649476565803589e+00,7.143330683059677666e-01,2.194709322986662769e+00,1.485587450266792620e-01
6.080000000000000071e+00,1.109651729550838350e+00,7.032796125957427869e-01,2.193096430600529612e+00,1.503609259131365727e-01
6.084999999999999964e+00,1.116041301523378104e+00,6.984037315757866127e-01,2.187271735111817161e+00,1.523867689978228024e-01
6.089999999999999858e+00,1.113809743435449029e+00,6.984255544278715755e-01,2.184350638306064241e+00,1.504189566685363855e-01
6.094999999999999751e+00,1.120421721996024855e+00,6.863580485370052164e-01,2.181150846808981303e+00,1.494994006161410038e-01
6.099999999999999645e+00,1.122738376460121090e+00,6.800405182104877211e-01,2.173739856115006308e+00,1.479849977115337001e-01
6.105000000000000426e+00,1.128284670701934278e+00,6.749254226502259257e-01,2.171471706087434228e+00,1.481124562848077086e-01
6.110000000000000320e+00,1.130782567933010130e+00,6.688769404906048655e-01,2.166954975808843553e+00,1.514983818739585597e-01
6.115000000000000213e+00,1.135955225497634835e+00,6.589221113298961985e-01,2.161524437774751561e+00,1.504066901890964425e-01
6.120000000000000107e+00,1.137060261761474012e+00,6.541908271950246379e-01,2.160691302881337261e+00,1.518728083126891781e-01
6.125000000000000000e+00,1.137830127789243750e+00,6.526762586584347048e-01,2.151615574215338444e+00,1.499642000756544191e-01
6.129999999999999893e+00,1.140636023700329238e+00,6.416524898661827292e-01,2.150964445674188763e+00,1.502656035152167280e-01
6.134999999999999787e+00,1.145216285211161811e+00,6.378481475326622796e-01,2.144767950905600351e+00,1.483614838918503043e-01
6.139999999999999680e+00,1.147791307313765330e+00,6.348057984187311931e-01,2.137908944659923982e+00,1.497496194656160740e-01
6.144999999999999574e+00,1.154302798936510888e+00,6.259511932597588979e-01,2.134660778540321324e+00,1.520615445578753777e-01
6.150000000000000355e+00,1.155279213884964795e+00,6.203115976296800227e-01,2.127785318593329311e+00,1.555606376844164140e-01
6.155000000000000249e+00,1.151917818113884939e+00,6.129979108960793566e-01,2.126339837410295086e+00,1.550505719623937184e-01
6.160000000000000142e+00,1.157227145990937345e+00,6.076708905104307723e-01,2.119031258352584324e+00,1.513183585907697803e-01
6.165000000000000036e+00,1.156054022036324458e+00,6.059079628446847332e-01,2.116447312293875171e+00,1.528310616355500473e-01
6.169999999999999929e+00,1.157525593920347928e+00,5.992534616266101954e-01,2.106099862642074605e+00,1.505482549977813500e-01
6.174999999999999822e+00,1.164380453711300722e+00,5.930850552470613435e-01,2.100931768590492688e+00,1.506758311219301150e-01
6.179999999999999716e+00,1.165992298997865717e+00,5.860438203830374837e-01,2.102150140790476573e+00,1.490390553768877746e-01
6.184999999999999609e+00,1.164749423367746450e+00,5.848149265152883247e-01,2.091745330945207204e+00,1.547236527953152752e-01
6.190000000000000391e+00,1.171996988318561472e+00,5.795447774622179971e-01,2.084991202949044276e+00,1.536519091615083099e-01
6.195000000000000284e+00,1.168585503681030646e+00,5.707663427575251358e-01,2.078059527199611178e+00,1.487258258460514571e-01
6.200000000000000178e+00,1.169986523731451067e+00,5.631893420372944270e-01,2.075172852626477216e+00,1.536350341450699319e-01
6.205000000000000071e+00,1.175360839785005052e+00,5.570796612321974317e-01,2.070371979967518428e+00,1.584315120387200793e-01
6.209999999999999964e+00,1.176184986719061687e+00,5.581845904609098463e-01,2.064755654292147913e+00,1.558741723030201420e-01
6.214999999999999858e+00,1.177064677438667495e+00,5.531190510691494922e-01,2.056646625625500935e+00,1.527494092279257920e-01
6.219999999999999751e+00,1.178849989276312238e+00,5.408404419072863067e-01,2.048252273558634151e+00,1.568836766077304212e-01
6.224999999999999645e+00,1.180986306307222344e+00,5.367091604742119104e-01,2.044033537643145770e+00,1.574188138863146236e-01
6.230000000000000426e+00,1.181770117020317423e+00,5.263251163222942841e-01,2.035957540966264467e+00,1.551208199087629191e-01
6.235000000000000320e+00,1.183170151819989968e+00,5.227367336664046071e-01,2.026415203661464659e+00,1.548057363229652372e-01
6.240000000000000213e+00,1.181143231305879615e+00,5.221115956116455514e-01,2.023734104272094214e+00,1.570823208296872331e-01
6.245000000000000107e+00,1.183623522086610036e+00,5.136074485472079676e-01,2.013448778078861245e+00,1.578285925641126908e-01
6.250000000000000000e+00,1.188851580426793175e+00,5.073628273327965843e-01,2.006076553795279160e+00,1.600448239417091856e-01
6.254999999999999893e+00,1.187490240260807850e+00,4.985303202154307001e-01,2.000625641049229131e+00,1.573227489128206924e-01
6.259999999999999787e+00,1.191201637138202818e+00,4.904932978955435785e-01,1.990807985714105222e+00,1.589864744137058639e-01
6.264999999999999680e+00,1.193733460226717780e+00,4.851736418738077372e-01,1.981155198788210559e+00,1.611771869354138853e-01
6.269999999999999574e+00,1.191637678924056365e+00,4.811592036713217002e-01,1.970669461987171633e+00,1.633774597509051185e-01
6.275000000000000355e+00,1.193926461031498354e+00,4.725949987262078045e-01,1.967995697284607770e+00,1.612943790112500164e-01
6.280000000000000249e+00,1.198447633295028014e+00,4.658674203362100918e-01,1.951469664164853901e+00,1.630085705295476195e-01
6.285000000000000142e+00,1.196532418759664873e+00,4.584374222061596282e-01,1.945438153983525931e+00,1.663131463352323647e-01
6.290000000000000036e+00,1.199579491792729158e+00,4.480057534025905785e-01,1.933998898165453895e+00,1.652327679691233953e-01
6.294999999999999929e+00,1.199611804796325121e+00,4.419291158657131513e-01,1.920908148795933412e+00,1.661055149852780910e-01
6.299999999999999822e+00,1.198586795974824204e+00,4.318343636104100547e-01,1.911206907904289487e+00,1.631514751539801245e-01
6.304999999999999716e+00,1.197266037082929779e+00,4.233135149083183668e-01,1.899425121850990328e+00,1.669880070754192480e-01
6.309999999999999609e+00,1.196078090001465366e+00,4.180165740162753441e-01,1.888121249069040219e+00,1.652932252460359575e-01
6.315000000000000391e+00,1.195660262680882768e+00,4.057381830243403931e-01,1.874674621373883188e+00,1.663624083234843676e-01
6.320000000000000284e+00,1.198813020184070766e+00,4.025798338615606542e-01,1.863251847407913164e+00,1.711894367524244842e-01
6.325000000000000178e+00,1.198553297970968323e+00,3.909370568084371000e-01,1.847741883141639674e+00,1.687246795629823715e-01
6.330000000000000071e+00,1.196847802327439592e+00,3.784934484989211922e-01,1.829589319858977881e+00,1.718175763523063782e-01
